campos de atuação,práticas de linguagem,eixos,unidades temáticas,objetos de conhecimento,habilidades,códigos,subject codes,year codes
,,,Matéria e energia,"Misturas homogêneas e heterogêneas
Separação de materiais
Materiais sintéticos
Transformações químicas","Identificar evidências de transformações químicas a partir do resultado de misturas de materiais que originam produtos diferentes dos que foram misturados (mistura de ingredientes para fazer um bolo, mistura de vinagre com bicarbonato de sódio etc.).",EF06CI02,scie,g6
,,,Matéria e energia,"Misturas homogêneas e heterogêneas
Separação de materiais
Materiais sintéticos
Transformações químicas","Selecionar métodos mais adequados para a separação de diferentes sistemas heterogêneos a partir da identificação de processos de separação de materiais (como a produção de sal de cozinha, a destilação de petróleo, entre outros).",EF06CI03,scie,g6
,,,Matéria e energia,"Misturas homogêneas e heterogêneas
Separação de materiais
Materiais sintéticos
Transformações químicas","Associar a produção de medicamentos e outros materiais sintéticos ao desenvolvimento científico e tecnológico, reconhecendo benefícios e avaliando impactos socioambientais.",EF06CI04,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas",Explicar a organização básica das células e seu papel como unidade estrutural e funcional dos seres vivos.,EF06CI05,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas","Concluir, com base na análise de ilustrações e/ou modelos (físicos ou digitais), que os organismos são um complexo arranjo de sistemas com diferentes níveis de organização.",EF06CI06,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas","Justificar o papel do sistema nervoso na coordenação das ações motoras e sensoriais do corpo, com base na análise de suas estruturas básicas e respectivas funções.",EF06CI07,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas","Explicar a importância da visão (captação e interpretação das imagens) na interação do organismo com o meio e, com base no funcionamento do olho humano, selecionar lentes adequadas para a correção de diferentes defeitos da visão.",EF06CI08,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas","Deduzir que a estrutura, a sustentação e a movimentação dos animais resultam da interação entre os sistemas muscular, ósseo e nervoso.",EF06CI09,scie,g6
,,,Vida e evolução,"Célula como unidade da vida
Interação entre os sistemas locomotor e nervoso
Lentes corretivas",Explicar como o funcionamento do sistema nervoso pode ser afetado por substâncias psicoativas.,EF06CI10,scie,g6
,,,Terra e Universo,"Forma, estrutura e movimentos da Terra",Identificar as diferentes camadas que estruturam o planeta Terra (da estrutura interna à atmosfera) e suas principais características.,EF06CI11,scie,g6
,,,Terra e Universo,"Forma, estrutura e movimentos da Terra","Identificar diferentes tipos de rocha, relacionando a formação de fósseis a rochas sedimentares em diferentes períodos geológicos.",EF06CI12,scie,g6
,,,Terra e Universo,"Forma, estrutura e movimentos da Terra",Selecionar argumentos e evidências que demonstrem a esfericidade da Terra.,EF06CI13,scie,g6
,,,Terra e Universo,"Forma, estrutura e movimentos da Terra","Inferir que as mudanças na sombra de uma vara (gnômon) ao longo do dia em diferentes períodos do ano são uma evidência dos movimentos relativos entre a Terra e o Sol, que podem ser explicados por meio dos movimentos de rotação e translação da Terra e da inclinação de seu eixo de rotação em relação ao plano de sua órbita em torno do Sol.",EF06CI14,scie,g6
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Discutir a aplicação, ao longo da história, das máquinas simples e propor soluções e invenções para a realização de tarefas mecânicas cotidianas.",EF07CI01,scie,g7
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Diferenciar temperatura, calor e sensação térmica nas diferentes situações de equilíbrio termodinâmico cotidianas.",EF07CI02,scie,g7
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Utilizar o conhecimento das formas de propagação do calor para justificar a utilização de determinados materiais (condutores e isolantes) na vida cotidiana, explicar o princípio de funcionamento de alguns equipamentos (garrafa térmica, coletor solar etc.) e/ou construir soluções tecnológicas a partir desse conhecimento.",EF07CI03,scie,g7
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Avaliar o papel do equilíbrio termodinâmico para a manutenção da vida na Terra, para o funcionamento de máquinas térmicas e em outras situações cotidianas.",EF07CI04,scie,g7
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Discutir o uso de diferentes tipos de combustível e máquinas térmicas ao longo do tempo, para avaliar avanços, questões econômicas e problemas socioambientais causados pela produção e uso desses materiais e máquinas.",EF07CI05,scie,g7
,,,Matéria e energia,"Máquinas simples
Formas de propagação do calor
Equilíbrio termodinâmico e vida na Terra
História dos combustíveis e das máquinas térmicas","Discutir e avaliar mudanças econômicas, culturais e sociais, tanto na vida cotidiana quanto no mundo do trabalho, decorrentes do desenvolvimento de novos materiais e tecnologias (como automação e informatização).",EF07CI06,scie,g7
,,,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","Caracterizar os principais ecossistemas brasileiros quanto à paisagem, à quantidade de água, ao tipo de solo, à disponibilidade de luz solar, à temperatura etc., correlacionando essas características à flora e fauna específicas.",EF07CI07,scie,g7
,,,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","Avaliar como os impactos provocados por catástrofes naturais ou mudanças nos componentes físicos, biológicos ou sociais de um ecossistema afetam suas populações, podendo ameaçar ou provocar a extinção de espécies, alteração de hábitos, migração etc.",EF07CI08,scie,g7
,,,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","Interpretar as condições de saúde da comunidade, cidade ou estado, com base na análise e comparação de indicadores de saúde (como taxa de mortalidade infantil, cobertura de saneamento básico e incidência de doenças de veiculação hídrica, atmosférica entre outras) e dos resultados de políticas públicas destinadas à saúde.",EF07CI09,scie,g7
,,,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","Argumentar sobre a importância da vacinação para a saúde pública, com base em informações sobre a maneira como a vacina atua no organismo e o papel histórico da vacinação para a manutenção da saúde individual e coletiva e para a erradicação de doenças.",EF07CI10,scie,g7
,,,Vida e evolução,"Diversidade de ecossistemas
Fenômenos naturais e impactos ambientais
Programas e indicadores de saúde pública","Analisar historicamente o uso da tecnologia, incluindo a digital, nas diferentes dimensões da vida humana, considerando indicadores ambientais e de qualidade de vida.",EF07CI11,scie,g7
,,,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","Demonstrar que o ar é uma mistura de gases, identificando sua composição, e discutir fenômenos naturais ou antrópicos que podem alterar essa composição.",EF07CI12,scie,g7
,,,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","Descrever o mecanismo natural do efeito estufa, seu papel fundamental para o desenvolvimento da vida na Terra, discutir as ações humanas responsáveis pelo seu aumento artificial (queima dos combustíveis fósseis, desmatamento, queimadas etc.) e selecionar e implementar propostas para a reversão ou controle desse quadro.",EF07CI13,scie,g7
,,,Terra e Universo,"Composição do ar
Efeito estufa
Camada de ozônio
Fenômenos naturais (vulcões, terremotos e
tsunamis)
Placas tectônicas e deriva continental","Justificar a importância da camada de ozônio para a vida na Terra, identificando os fatores que aumentam ou diminuem sua presença na atmosfera, e discutir propostas individuais e coletivas para sua preservação.",EF07CI14,scie,g7
